"X1.subject"	"X1.activity"	"X1.experimenttype"	"X1.tBodyAcc.mean...X"	"X1.tBodyAcc.mean...Y"	"X1.tBodyAcc.mean...Z"	"X1.tBodyAcc.std...X"	"X1.tBodyAcc.std...Y"	"X1.tBodyAcc.std...Z"	"X1.tGravityAcc.mean...X"	"X1.tGravityAcc.mean...Y"	"X1.tGravityAcc.mean...Z"	"X1.tGravityAcc.std...X"	"X1.tGravityAcc.std...Y"	"X1.tGravityAcc.std...Z"	"X1.tBodyAccJerk.mean...X"	"X1.tBodyAccJerk.mean...Y"	"X1.tBodyAccJerk.mean...Z"	"X1.tBodyAccJerk.std...X"	"X1.tBodyAccJerk.std...Y"	"X1.tBodyAccJerk.std...Z"	"X1.tBodyGyro.mean...X"	"X1.tBodyGyro.mean...Y"	"X1.tBodyGyro.mean...Z"	"X1.tBodyGyro.std...X"	"X1.tBodyGyro.std...Y"	"X1.tBodyGyro.std...Z"	"X1.tBodyGyroJerk.mean...X"	"X1.tBodyGyroJerk.mean...Y"	"X1.tBodyGyroJerk.mean...Z"	"X1.tBodyGyroJerk.std...X"	"X1.tBodyGyroJerk.std...Y"	"X1.tBodyGyroJerk.std...Z"	"X1.tBodyAccMag.mean.."	"X1.tBodyAccMag.std.."	"X1.tGravityAccMag.mean.."	"X1.tGravityAccMag.std.."	"X1.tBodyAccJerkMag.mean.."	"X1.tBodyAccJerkMag.std.."	"X1.tBodyGyroMag.mean.."	"X1.tBodyGyroMag.std.."	"X1.tBodyGyroJerkMag.mean.."	"X1.tBodyGyroJerkMag.std.."	"X1.fBodyAcc.mean...X"	"X1.fBodyAcc.mean...Y"	"X1.fBodyAcc.mean...Z"	"X1.fBodyAcc.std...X"	"X1.fBodyAcc.std...Y"	"X1.fBodyAcc.std...Z"	"X1.fBodyAcc.meanFreq...X"	"X1.fBodyAcc.meanFreq...Y"	"X1.fBodyAcc.meanFreq...Z"	"X1.fBodyAccJerk.mean...X"	"X1.fBodyAccJerk.mean...Y"	"X1.fBodyAccJerk.mean...Z"	"X1.fBodyAccJerk.std...X"	"X1.fBodyAccJerk.std...Y"	"X1.fBodyAccJerk.std...Z"	"X1.fBodyAccJerk.meanFreq...X"	"X1.fBodyAccJerk.meanFreq...Y"	"X1.fBodyAccJerk.meanFreq...Z"	"X1.fBodyGyro.mean...X"	"X1.fBodyGyro.mean...Y"	"X1.fBodyGyro.mean...Z"	"X1.fBodyGyro.std...X"	"X1.fBodyGyro.std...Y"	"X1.fBodyGyro.std...Z"	"X1.fBodyGyro.meanFreq...X"	"X1.fBodyGyro.meanFreq...Y"	"X1.fBodyGyro.meanFreq...Z"	"X1.fBodyAccMag.mean.."	"X1.fBodyAccMag.std.."	"X1.fBodyAccMag.meanFreq.."	"X1.fBodyBodyAccJerkMag.mean.."	"X1.fBodyBodyAccJerkMag.std.."	"X1.fBodyBodyAccJerkMag.meanFreq.."	"X1.fBodyBodyGyroMag.mean.."	"X1.fBodyBodyGyroMag.std.."	"X1.fBodyBodyGyroMag.meanFreq.."	"X1.fBodyBodyGyroJerkMag.mean.."	"X1.fBodyBodyGyroJerkMag.std.."	"X1.fBodyBodyGyroJerkMag.meanFreq.."
1	1	1	0.28972747	0.01534272	-0.11667518	-0.36879989	-0.083343414	-0.26334666	0.95268931	-0.24891956	-0.014215047	-0.99121352	-0.97557178	-0.96923973	0.20988713	-0.13470858	-0.24992068	-0.1949309	-0.11979809	-0.6067304	-0.072944289	-0.1150635	0.10113866	-0.54614905	-0.13256837	-0.36042092	-0.26728072	-0.071256112	-0.44360193	-0.30910169	-0.43815967	-0.47584131	-0.24337187	-0.29851218	-0.24337187	-0.29851218	-0.25351855	-0.21583253	-0.25894769	-0.21165418	-0.41943199	-0.43451248	-0.27858368	-0.061695848	-0.34682459	-0.40805666	-0.153183	-0.27552207	-0.23163747	-0.0022312023	-0.037053922	-0.25523401	-0.18571225	-0.56993912	-0.2029946	-0.10544068	-0.64149763	-0.25500367	-0.44651684	-0.48668632	-0.42004754	-0.22181705	-0.21181299	-0.58614621	-0.087816812	-0.47594816	0.0095907347	-0.28744342	0.12504048	-0.21126565	-0.46186526	0.098828612	-0.25196175	-0.17698376	-0.1529935	-0.25991394	-0.31377176	0.068076754	-0.43585902	-0.47170007	0.082891582
1	1	1	0.30830537	-0.019882845	-0.16044667	-0.4390001	0.0033127826	-0.20853766	0.95074425	-0.24149087	-0.014232674	-0.98707561	-0.96948759	-0.95385186	0.28666631	-0.3148356	-0.17485241	-0.29851686	0.023000125	-0.5838836	-0.047035984	-0.14936546	-0.016636794	-0.47892631	-0.11491257	-0.27374917	0.055328681	0.2846238	-0.31102445	-0.21985941	-0.41854496	-0.47916838	-0.24631157	-0.31235944	-0.24631157	-0.31235944	-0.23883716	-0.26096449	-0.18804021	-0.22737358	-0.38627231	-0.39916334	-0.3264201	0.047138317	-0.38125886	-0.49007925	-0.084706099	-0.18207358	-0.19117915	0.34322437	-0.17375623	-0.29169647	-0.033930655	-0.56495601	-0.37123473	0.017660625	-0.60023939	-0.19377561	-0.17566388	-0.36469334	-0.29982555	-0.1234974	-0.185825	-0.53626854	-0.11586822	-0.37134406	-0.022771345	-0.12469138	0.095250191	-0.22100186	-0.47647705	0.23259576	-0.2181647	-0.3246622	0.084941355	-0.24519074	-0.34908752	0.23907047	-0.35996055	-0.49777513	0.13897968
1	1	1	0.32746543	-0.03566696	-0.18182373	-0.36722034	0.034414774	-0.19402335	0.94991264	-0.23802568	-0.023208265	-0.98800256	-0.98395277	-0.94208058	-0.12207853	-0.04348798	0.18705428	-0.16519681	0.052213118	-0.57211026	0.0080967756	0.018427911	0.028834655	-0.40173287	-0.057885666	-0.21479001	-0.13690997	0.43316642	0.31377465	-0.22633579	-0.39120603	-0.4261045	-0.19329251	-0.26403135	-0.19329251	-0.26403135	-0.15097398	-0.21620602	-0.084250228	-0.27712125	-0.33767732	-0.43977564	-0.23422562	0.093792942	-0.34629014	-0.42800114	-0.064788061	-0.17769431	-0.23568247	0.080290144	-0.18233729	-0.1942936	-0.001135388	-0.54763306	-0.20875161	0.040703823	-0.59394344	-0.29547528	-0.27406556	-0.39676247	-0.19380994	-0.10140368	-0.096659776	-0.46837916	-0.038552002	-0.32939761	-0.19139274	-0.076126971	0.059448969	-0.20086108	-0.41643307	0.042193643	-0.1838019	-0.26499261	0.096169228	-0.29212917	-0.39232042	0.15120809	-0.38724842	-0.56088837	0.19605435
1	1	1	0.23841102	-0.023196389	-0.11255181	-0.31993668	0.027333313	-0.18198057	0.95276814	-0.24024162	-0.033980221	-0.98622327	-0.97476554	-0.95361632	-0.21196689	0.40131027	0.37300732	-0.17502775	-0.023292222	-0.55023608	-0.028180497	0.13438208	0.13797617	-0.40244449	-0.035971716	-0.29586382	-0.31473251	-0.35352969	0.18508409	-0.26749525	-0.40418392	-0.461915	-0.1648745	-0.25321409	-0.1648745	-0.25321409	-0.16853477	-0.2528474	-0.10205454	-0.20440033	-0.35272507	-0.48100763	-0.21516026	0.060124554	-0.25467659	-0.36589162	-0.055843203	-0.20622641	-0.17083963	0.19115522	0.024331833	-0.23302177	-0.13509477	-0.52864443	-0.18715501	0.033280687	-0.56915631	-0.41093962	-0.61055341	-0.48784869	-0.20915583	-0.13536514	-0.17239065	-0.46407226	0.013899831	-0.40578308	-0.042109493	-0.055083698	0.015352197	-0.18776134	-0.40865994	0.11223761	-0.26515152	-0.24234801	-0.088237192	-0.21110035	-0.33850922	0.27827793	-0.46366724	-0.54236514	0.16977881
1	1	1	0.1801943	-0.017796846	-0.039347036	-0.37654341	0.023526725	-0.24705158	0.95142625	-0.24835088	-0.038483845	-0.98328945	-0.95824054	-0.95633397	0.36311068	0.10965558	0.25323343	-0.2244373	-0.052707475	-0.5820408	-0.04397522	-0.0014179976	0.075731794	-0.5137817	-0.065370344	-0.33271229	0.064371481	-0.35978075	-0.22909773	-0.29331347	-0.3624568	-0.46242318	-0.20649227	-0.30455573	-0.20649227	-0.30455573	-0.24507052	-0.20201802	-0.22146274	-0.11190642	-0.38624313	-0.340818	-0.28043108	-0.10105966	-0.34445719	-0.41870823	0.020435115	-0.25333667	-0.27294097	-0.080116902	-0.030486945	-0.26023613	-0.21729115	-0.54251872	-0.25527199	0.055556567	-0.6195751	-0.13252845	-0.52338506	-0.4073442	-0.40471289	-0.081876484	-0.25345098	-0.54853603	-0.061857929	-0.42181647	0.079880519	-0.011948492	-0.089887344	-0.24937848	-0.44519626	0.13628773	-0.20472796	-0.20352685	-0.0085176052	-0.11751914	-0.2632155	0.17925759	-0.3328098	-0.39731236	0.055713962
1	3	1	0.35845532	0.017975385	-0.084159118	-0.17198789	-0.18833245	-0.39955531	0.93118552	-0.25003777	-0.026669006	-0.93663325	-0.91397002	-0.92432289	0.23524531	-0.087284312	-0.23250059	-0.2000019	-0.21783518	-0.59780538	-0.032727859	-0.11106165	0.13546298	-0.67804595	-0.33117489	-0.32873594	-0.068313628	0.019193884	0.025862246	-0.45732188	-0.4874311	-0.31433835	-0.17044085	-0.18820842	-0.17044085	-0.18820842	-0.31348196	-0.16996959	-0.38014863	-0.45624243	-0.45928239	-0.47554454	-0.24857354	-0.1698128	-0.48820241	-0.1436021	-0.24966759	-0.39879402	-0.28457203	0.15317541	0.25238797	-0.21539579	-0.23152799	-0.57063166	-0.25571397	-0.25745173	-0.6224344	-0.19513581	-0.22624745	-0.14740992	-0.52783791	-0.34781888	-0.19086405	-0.72811282	-0.32579163	-0.44209844	0.033780191	-0.03499047	0.25084613	-0.14707763	-0.33831993	0.09767177	-0.11489946	-0.24919755	0.12886885	-0.40003775	-0.60156768	0.42336183	-0.46003811	-0.53467792	0.0020676879
1	3	1	0.30171512	-0.0070493914	-0.093681451	-0.040142869	-0.14142127	-0.32583132	0.94706198	-0.2304889	-0.0155516	-0.94715987	-0.95272005	-0.9576926	0.064722433	0.019143688	-0.037653854	-0.10235744	-0.18060316	-0.48336229	-0.073423786	-0.081083025	0.1117395	-0.72682759	-0.15999943	-0.30760673	-0.079846005	-0.08974041	-0.12244491	-0.51492601	-0.22645512	-0.43856019	-0.048825749	-0.11708516	-0.048825749	-0.11708516	-0.18847274	-0.15700285	-0.3181541	-0.28504139	-0.36506094	-0.22428234	-0.17155168	-0.16374627	-0.42169445	0.007006763	-0.18365628	-0.32700223	-0.32609418	0.09164171	0.26104945	-0.14876378	-0.21708516	-0.44383374	-0.13288586	-0.19540348	-0.52025207	-0.14023558	-0.19669835	0.13527624	-0.61867965	-0.077744072	-0.27034612	-0.76194292	-0.22115409	-0.38349567	0.13018478	0.15859471	-0.053909993	-0.053807078	-0.2920717	0.19721762	-0.086251433	-0.25748397	0.16132417	-0.18574668	-0.50106049	0.58656222	-0.19595375	-0.31756213	-0.061525013
1	3	1	0.28155172	-0.016110289	-0.14009252	-0.094665347	-0.007347987	-0.34749167	0.95929939	-0.2204156	-0.014579347	-0.97851182	-0.95484817	-0.93790082	-0.050868561	0.16601337	0.086215546	-0.10803487	-0.084011354	-0.40100535	-0.47705274	0.18064775	0.093745681	-0.34599847	-0.11528656	-0.25632971	-0.3488186	-0.18934058	0.016560915	-0.50780953	-0.10905087	-0.33309596	-0.088540677	-0.047252457	-0.088540677	-0.047252457	-0.16234534	-0.07065457	-0.034722567	-0.039304038	-0.27607448	-0.11145682	-0.14857717	0.0080386219	-0.3152888	-0.074232455	-0.07855094	-0.42136077	-0.30666328	-0.0041356314	0.39036221	-0.13415157	-0.12647272	-0.32703112	-0.16009615	-0.098630218	-0.47473237	-0.23883304	-0.48352149	0.13610791	-0.26821229	0.03699957	-0.13424218	-0.37320372	-0.23062557	-0.36905526	-0.091790647	0.21997214	-0.081350896	-0.026763659	-0.20700112	0.18168733	-0.052287846	-0.10043928	0.062272888	-0.016616702	-0.22657702	0.32697442	-0.12881429	-0.1508711	-0.00092859132
1	3	1	0.27395574	-0.022899292	-0.12725614	-0.1333824	0.13226521	-0.3361737	0.95898314	-0.21665616	-0.031045351	-0.96768419	-0.9599487	-0.88773998	0.05093887	-0.11138792	-0.0045744093	-0.14683272	0.018746928	-0.38680172	-0.44452444	0.16884428	0.074028573	-0.2595275	-0.17432411	-0.23970156	0.061554017	-0.202781	-0.017391151	-0.43314761	-0.29295959	-0.32786525	-0.098690394	0.013313042	-0.098690394	0.013313042	-0.14837988	-0.061243742	-0.0017205241	-0.14390788	-0.33121028	-0.34730564	-0.15229657	0.14202752	-0.30789359	-0.1259977	0.05520031	-0.40832893	-0.41859341	-0.018114351	0.29081586	-0.16536099	-0.029612298	-0.32513413	-0.20380425	0.0038298219	-0.44659099	-0.28008454	-0.45292246	0.087429165	-0.23584916	-0.092314472	-0.13150633	-0.2740323	-0.23525598	-0.34825361	-0.27676387	0.053146257	-0.065220965	0.13857762	-0.2225121	0.044246305	-0.06871901	-0.058501644	-0.024356122	-0.21859904	-0.23900998	0.11102464	-0.3306513	-0.41445103	0.29365191
1	3	1	0.29995717	0.014082123	-0.082310404	0.069268419	0.057800324	-0.23505028	0.9494625	-0.2174464	-0.036024083	-0.96359544	-0.97040129	-0.92318235	0.04067403	0.10214726	-0.035983861	-0.020238208	-0.020301028	-0.30083795	0.076307669	-0.13980936	0.062390004	-0.5427095	-0.2107071	-0.16995951	-0.094600569	0.09716612	-0.019976938	-0.48668696	-0.39743699	-0.3239807	0.028422451	0.18395782	0.028422451	0.18395782	-0.051003762	-0.029108804	-0.20791661	-0.39070152	-0.36898401	-0.5235515	0.018727258	0.099339036	-0.21460601	0.088544939	-0.032425965	-0.3102978	-0.45731041	-0.054104254	0.29247761	-0.036822523	-0.039324985	-0.24059704	-0.091073978	-0.067669415	-0.35837875	-0.35390441	-0.41399356	0.050149358	-0.43758418	-0.20368179	-0.1379991	-0.57617629	-0.22065935	-0.25653779	-0.23016847	-0.11102737	-0.16733461	0.24844729	-0.038304729	-0.031326146	0.028128341	-0.11387575	0.0044452838	-0.39392654	-0.49510104	0.24861247	-0.47817554	-0.62720248	0.4489403
1	3	1	0.26537379	-0.017156211	-0.13877347	0.12036221	0.083343662	-0.22198362	0.95466327	-0.20692497	-0.027482422	-0.94879344	-0.93986119	-0.92656311	0.080449991	0.018496228	-0.037398315	0.076303518	0.037586901	-0.24993359	-0.1756098	-0.024263868	0.08926469	-0.24056586	-0.087622849	-0.052534904	-0.1828356	0.036192498	-0.11314593	-0.42152519	-0.23197406	-0.16962362	0.080265708	0.19543705	0.080265708	0.19543705	-0.01073734	0.14195703	0.0084415748	-0.16083284	-0.26151775	-0.29158374	0.086303779	0.14766293	-0.21015915	0.13349257	-0.021878308	-0.29273894	-0.39639257	-0.063954326	0.21662603	0.079016112	-0.0037995676	-0.23679741	-0.025951614	0.013120937	-0.26078086	-0.26241012	-0.48729288	-0.18398575	-0.25552477	-0.081013533	0.078356584	-0.24629699	-0.098203389	-0.18627212	-0.33172472	-0.056439261	-0.10969718	0.26861036	-0.034039418	-0.045787193	0.15583162	0.1166262	0.081107128	-0.14205179	-0.32330905	0.20091915	-0.30568085	-0.32229578	0.15839594
1	3	1	0.27763311	-0.03726758	-0.10002093	-0.021760423	-0.032132086	-0.19655791	0.95827116	-0.20727327	-0.036413327	-0.96162086	-0.93799153	-0.90209166	0.061859802	-0.20504519	0.05761467	-0.018679711	-0.039541143	-0.23603003	0.00062389575	-0.096132919	0.054364145	-0.14671664	-0.068871797	-0.097631499	0.16404521	-0.34460911	-0.039105794	-0.45844486	-0.23991094	-0.14387493	-0.025681958	0.045663428	-0.025681958	0.045663428	-0.11114242	0.15592242	0.069394797	-0.21837437	-0.30103766	-0.23241768	-0.055009237	0.041001909	-0.20084382	-0.0089426054	-0.13547826	-0.25926601	-0.3337301	0.062968488	0.22882108	-0.020058835	-0.057405286	-0.23216591	-0.10732617	-0.086929381	-0.23838133	-0.17686476	-0.33450146	-0.058171073	-0.16686224	-0.01523374	0.040856096	-0.15241152	-0.1101921	-0.2305135	-0.23938613	0.14740566	-0.042918991	0.15786558	-0.18617267	0.04236935	0.1285087	0.18855262	0.029074796	-0.18616832	-0.38094888	0.28581416	-0.26776962	-0.24068848	0.00078379351
1	3	1	0.26688016	-0.0023073023	-0.063727153	-0.049966361	-0.24740345	-0.25858891	0.94976646	-0.21600426	-0.031406912	-0.97968008	-0.97145637	-0.89687449	0.09544382	0.16894412	-0.0010016119	-0.15822038	-0.16500566	-0.31362105	0.44757285	-0.3071686	0.1179795	-0.73433644	-0.24694532	-0.17787937	-0.060712847	0.076541275	-0.093312803	-0.61084467	-0.38975997	-0.27543686	-0.07035973	-0.098669794	-0.07035973	-0.098669794	-0.20389863	-0.038613066	-0.13360978	-0.4419854	-0.41581756	-0.43280411	-0.12912158	-0.19194118	-0.23693541	-0.020483967	-0.3266215	-0.33269824	-0.4272078	0.21868153	0.35816349	-0.16768768	-0.22925734	-0.23553489	-0.22453472	-0.14942943	-0.39075595	-0.19193617	-0.2220033	0.12116946	-0.62279831	-0.22042573	-0.10869669	-0.77084856	-0.26915072	-0.27700453	-0.052042087	0.063600481	-0.019507893	0.010734004	-0.30703554	0.090922111	-0.0068252185	-0.08694342	0.036810512	-0.3709736	-0.60390766	0.40261667	-0.40817548	-0.50842111	0.16926991
1	3	1	0.21070047	-0.005968762	-0.1095915	-0.064215283	-0.20213904	-0.32766382	0.95162211	-0.21071237	-0.0134879	-0.97988542	-0.97360748	-0.95413056	0.15173592	0.14464377	0.030320037	-0.15092811	-0.17325158	-0.32058878	0.29464233	-0.20698692	0.12148223	-0.7467113	-0.24912006	-0.23858846	-0.27003834	0.08830886	-0.13186724	-0.62725041	-0.3102165	-0.37033023	-0.077787454	-0.13898659	-0.077787454	-0.13898659	-0.19375257	-0.062550634	-0.25489683	-0.39109552	-0.38640437	-0.37454225	-0.10358763	-0.14815131	-0.26134633	-0.049114098	-0.28330121	-0.4272464	-0.48642649	0.079932054	0.57106396	-0.1497194	-0.24764121	-0.20720872	-0.2304645	-0.14628604	-0.43978768	-0.31042216	-0.4668253	0.39894588	-0.60635286	-0.12346575	-0.16074287	-0.79533775	-0.3439854	-0.33550162	0.17463037	0.20686069	-0.12817401	-0.054364745	-0.32405894	0.16696733	-0.060360287	-0.07203612	-0.13226431	-0.354428	-0.52886717	0.50232195	-0.38010682	-0.41146393	0.27988228
1	3	1	0.28521305	-0.020202459	-0.011024206	0.12298877	0.08194572	0.049997153	0.92083549	-0.26701193	-0.051933496	-0.95911473	-0.90075178	-0.80465984	0.68795324	-0.44195853	-0.58961367	0.1431077	-0.012389883	-0.052455684	-0.4128569	0.18260599	0.15337268	-0.62878244	-0.010617799	-0.082462701	0.19139611	0.4794505	-0.14280977	-0.54047183	-0.038194422	-0.19066935	0.13335858	0.24274736	0.13335858	0.24274736	0.032565846	0.32370015	-0.066701101	-0.10786138	-0.21706544	-0.03628165	0.21706998	0.19051776	0.16518534	0.083777484	-0.050323452	-0.11448536	-0.057546152	0.2715879	0.63359264	0.19038622	-0.0038993162	0.096521527	-0.020968506	-0.095427491	-0.20786941	-0.016140638	-0.2223067	0.20508578	-0.42428907	0.17353315	-0.035426948	-0.69948637	-0.15108915	-0.18226259	0.23965219	0.29364291	-0.13139381	0.37743229	-0.032966277	0.29688405	0.3516744	0.27824359	-0.18496707	-0.0011116165	-0.35993431	0.52617424	-0.045316739	-0.089978912	0.062294411
1	3	1	0.4699458	-0.033624109	-0.1412542	0.11546276	0.019113399	-0.03447136	0.92721895	-0.2575283	-0.011311073	-0.96243211	-0.9616103	-0.87338635	-0.25689838	0.53724084	-0.071406854	0.09984022	-0.030123287	-0.15075135	-0.33018992	0.13785593	0.2027245	-0.6643082	-0.033440531	-0.098990597	-0.23734906	-0.13907576	0.17886128	-0.56540214	-0.14086785	-0.19496062	0.12220578	0.15024177	0.12220578	0.15024177	0.019978718	0.16368011	-0.11303959	-0.18194848	-0.26009906	-0.17484412	0.14771378	0.13002545	-0.025654098	0.10249047	-0.11098784	-0.11878204	-0.46096397	0.30173262	0.19129917	0.085463478	-0.030934405	-0.094544157	0.015575024	-0.099843422	-0.20341666	-0.20006938	-0.34031977	-0.17508936	-0.51532571	0.10406106	-0.0090591332	-0.71350861	-0.13619042	-0.21287291	-0.037451841	0.044612356	-0.080760434	0.2758551	-0.10633862	0.086475415	0.21162113	0.091256753	0.054836089	-0.12501278	-0.37415395	0.45161868	-0.13144583	-0.29666575	0.42216975
1	3	1	0.23528441	-0.014570467	-0.20841776	0.099089605	0.3007347	-0.2064967	0.93801097	-0.26552471	-0.015999014	-0.93721665	-0.96250323	-0.84534294	-0.5594073	0.42569035	0.5381009	0.118392	0.15257652	-0.23769347	-0.56199203	0.35448413	0.1750142	-0.31801206	0.033933754	-0.056797364	-0.14145873	-0.56107936	0.032110404	-0.49605004	-0.076573656	-0.14596685	0.14755443	0.12467351	0.14755443	0.12467351	0.041938945	0.203088	0.13104171	0.070014431	-0.22040202	-0.075876712	0.19270033	0.39108259	-0.11830312	0.060062722	0.16638355	-0.33131323	-0.027967766	0.12346967	0.80830182	0.12413969	0.10545242	-0.14360549	0.0087105691	0.12685225	-0.33155226	-0.23061576	-0.42018798	0.20105257	-0.30735529	0.18371603	0.090170615	-0.32870688	-0.077970601	-0.19658815	-0.41182964	0.22780693	-0.099426281	0.27456719	-0.14492281	0.21509625	0.23698136	0.14919345	0.082342605	0.10655089	-0.14811375	0.27373715	-0.0049707227	-0.24911928	0.33531465
1	3	1	0.1669136	-0.03373288	-0.13334869	0.052910086	0.26572452	-0.21271262	0.94298012	-0.27697935	-0.035236286	-0.92954312	-0.93761467	-0.88668278	0.98074487	-0.28006046	0.013159109	0.028711668	0.10599782	-0.31807909	-0.17313155	0.07956793	0.00039648885	-0.085686801	0.049300317	0.12732965	0.25543693	0.14336991	-0.36807338	-0.52573918	-0.11384903	-0.0043588759	0.10014998	0.10625082	0.10014998	0.10625082	-0.029840701	0.10292112	0.16431371	0.073314928	-0.19962115	-0.13917226	0.26279363	0.34923731	-0.20879168	-0.042123898	0.13761835	-0.27920997	0.021608073	-0.019847893	0.17289873	0.10020603	0.074929124	-0.26428242	-0.15825205	0.064279884	-0.36895107	-0.23243709	-0.57630581	-0.056545913	-0.17393164	0.12496537	0.3040526	-0.077480803	-0.0078247012	-0.040193223	-0.23564275	-0.034835653	-0.072141714	0.27132415	-0.17078319	0.18463455	0.14686667	0.037236973	-0.042679256	0.060879191	-0.10540063	0.17078242	-0.136903	-0.20306158	0.027467287
1	3	1	0.44562097	-0.011902709	-0.15116909	0.11820941	-0.051036543	-0.14692209	0.93458522	-0.27671301	-0.029104678	-0.94585717	-0.94321497	-0.90016728	-0.034196065	0.059793339	-0.23081622	0.0067733707	-0.20249116	-0.32937355	0.057309943	-0.1102438	0.075070244	-0.36310657	0.064423707	0.1189954	-0.76314989	0.3661008	0.24601853	-0.53452378	-0.087393572	-0.050008326	0.12090611	0.012738503	0.12090611	0.012738503	-0.091002161	-0.057355763	0.030720346	-0.023868319	-0.19112781	-0.12381434	0.05816986	-0.048547846	-0.1650686	0.14099583	-0.11233147	-0.20518896	-0.49960638	-0.13053243	0.32144815	0.022116787	-0.22634599	-0.26985944	-0.10424984	-0.23078296	-0.38619032	-0.11555178	-0.52850517	0.041771601	-0.1819167	0.17408469	0.26101195	-0.42046701	-0.016945189	-0.034028407	0.28261349	0.22021654	-0.011078582	0.007817413	-0.14201012	0.034663307	-0.068429084	-0.047598261	-0.13859371	0.063267395	-0.27154578	0.39870094	-0.13385736	-0.17244728	0.084884923
1	3	1	0.23179921	-0.0075220252	-0.055801013	0.063689044	-0.017154892	-0.23035782	0.93800984	-0.26721322	-0.04285211	-0.94730325	-0.97576691	-0.8586344	-0.70467725	0.086435467	0.14335608	-0.032614521	-0.11582533	-0.3973685	-0.19246022	-0.094912968	0.10758844	-0.23369188	0.041119193	-0.13944291	0.026194408	-0.32537073	-0.067965243	-0.37668137	-0.14064585	-0.29971311	0.073107976	-0.042658894	0.073107976	-0.042658894	-0.12276729	-0.050212589	0.017206344	0.03888813	-0.23817602	-0.17961948	0.19817405	-0.034662914	-0.23513046	0.0059573866	-0.069894401	-0.28995509	-0.031296514	-0.090099327	0.12368546	-0.078739193	-0.18914133	-0.34540368	-0.069646502	-0.093685026	-0.44680265	-0.51321712	-0.54005104	-0.20146557	-0.22426177	0.13736096	-0.058966568	-0.24512095	-0.030541483	-0.24618705	-0.27345166	0.013371946	-0.21091334	0.15669004	-0.32634636	0.15009699	-0.018784159	-0.09845751	-0.11364072	0.031010355	-0.13739218	0.13762842	-0.17059409	-0.2495013	0.17924169
1	3	1	0.28134949	-0.0007098312	-0.0086999005	0.1466405	-0.15760804	-0.24012018	0.93926427	-0.26240716	-0.043152518	-0.94973749	-0.94888385	-0.85400472	0.42884111	-0.13761424	0.16923439	0.089649652	-0.13494228	-0.26459042	0.20963739	-0.3379882	-0.010062426	-0.26577972	-0.11183141	-0.16116687	0.58267592	-0.64429277	-0.11344376	-0.41916927	-0.26736555	-0.34149695	0.0891215	0.072816678	0.0891215	0.072816678	-0.01036468	0.018851956	-0.0083430827	-0.19432413	-0.28761534	-0.38310075	0.15313108	-0.080540544	-0.14693913	0.1440673	-0.25569662	-0.36649601	-0.34662496	0.23620994	0.42387462	0.093229449	-0.13349344	-0.16573667	-0.014807258	-0.19984055	-0.36471454	-0.22400387	-0.087172286	0.060156766	0.078521558	0.038950991	-0.13092654	-0.38052959	-0.22568356	-0.24794923	0.26121446	0.23849703	-0.1351311	0.19198834	-0.16778508	0.19384713	0.10183576	-0.10038422	0.24588535	-0.12082814	-0.40024832	0.34911167	-0.32529153	-0.5166988	0.29291267
1	3	1	0.36248249	-0.0035526939	-0.18104462	0.24954917	-0.21185711	-0.16926229	0.93532883	-0.24875006	-0.018502531	-0.96781324	-0.93956362	-0.9309032	0.11804319	0.11395291	-0.3050968	0.067093081	-0.25280389	-0.2203724	0.40228819	-0.33877395	0.17943812	-0.71373238	-0.13965682	-0.073952436	-0.25697403	0.26107863	0.1239022	-0.584414	-0.33665927	-0.29199185	0.17216127	0.13627899	0.17216127	0.13627899	-0.026174163	-0.018873206	-0.07848939	-0.37991965	-0.35978109	-0.43825071	0.026153823	-0.17172001	-0.096502772	0.32729159	-0.28414654	-0.2857891	-0.36107357	0.15274407	0.39761611	0.019987812	-0.21836687	-0.15048162	0.022168874	-0.35460585	-0.28765514	-0.15081859	-0.12703579	-0.056949278	-0.57453705	-0.092519165	-0.097836502	-0.76049065	-0.17622615	-0.15084801	0.12112607	-0.0013784905	-0.08355044	0.113188	-0.027737109	0.077806516	0.007555202	-0.050582928	0.41699672	-0.35478316	-0.50939908	0.21601472	-0.3788545	-0.57034479	0.37320303
1	3	1	0.43503687	-0.0065917495	-0.082909932	0.078451291	-0.098710248	-0.26404564	0.92422997	-0.27642083	-0.041170073	-0.96563676	-0.94905377	-0.90814585	0.089117723	-0.084559173	-0.21509976	-0.038407463	-0.1123076	-0.48921284	-0.47010943	0.21770042	0.1241266	-0.64435903	-0.15124156	-0.15750311	0.032361401	0.034560422	0.27962952	-0.43726749	-0.37838102	-0.30150138	0.060417914	-0.026147128	0.060417914	-0.026147128	-0.10010991	-0.20737791	-0.10445792	-0.26290648	-0.35624769	-0.46677784	0.0025594781	-0.06964216	-0.30294416	0.10693996	-0.17177517	-0.30054223	-0.50351863	0.098072185	0.0034564899	-0.086526313	-0.14859186	-0.45851448	-0.072763028	-0.13216735	-0.51707621	-0.32180317	-0.35699308	-0.14241632	-0.49135153	-0.11545254	-0.064656901	-0.69463631	-0.18017406	-0.26724965	0.066273333	-0.19948928	0.0056756342	0.0481611	-0.22215207	0.12810644	-0.1178834	-0.3432825	0.021413565	-0.2925549	-0.36917458	0.14656289	-0.40116841	-0.6100203	0.24339849
